review_id,product_id,review_title,review_body
1300889,B0027V760M,Noisy POS,"Ok, I'm surprised that this unit is now over $15.00.  I only spent $8.59 for this and I'm mad at myself.  It was cheap enough that I rolled the dice to see if I could get away with a decent product for CHEAP.  It feels solid, looks like a real direct box...but sounds like ass.  I couldn't believe that Pyle would put that much effort into a great ""fit and finish"" product, yet not put decent components inside.  This is the noisiest piece of crap I've ever used - I ended up buying another direct box (spent over $60.00).  Pyle has once again lived up to it's name, but they should finish the name properly and re-brand as ""Pyle of S***.""Sorry folks, but I'd skip this one.  The 5-star ratings must be from employees.  The only reason I didnt' give it one star was because it was so cheap (Remember, I only spent $8.59), and I'm the one that pulled the trigger on the purchase.Live and learn.  Why would I think plugging a $2000.00 guitar into a cheap piece of crap was a good idea?  My fault."
1322943,B00005MDZD,Games look much crisper,"With this cable, PS2 games looks much crisper and brighter. I use Free McBoot (a soft mod to enable more features) to enable higher resolutions with almost every game and these cables help my games look better than ever!"
3741731,B0000AXY62,Works Great,I'm a huge fan of Master products & this does not let me down.  Very easy to use low profile lock to protect your trailer hitch attachments.  I love the bright blue tip.
822933,B007ZGO7EM,Helpful little app,My little boy insisted I needed a calculator app so this one looked good. I like the big buttons and have had no issues with it and best of all it was free.
3755297,B002OUMVWY,Broke after 3rd use,"We've set this up 3 times since we left on our trip April 27th. Today, the 3rd time hooking it up, the elbow completely separated from the hose. Now with about 1/2 roll of duct tape holding it on it's still dripping. Flimsy, there are others out there worth the $$$ This isn't!"
1297850,B000A6ASSS,These have become my go to acoustic guitar string,I keep an acoustic out on a stand in my office to keep handy for when inspiration strikes.  I used d'addarios for many years. I switched to these and their longevity is drastically more noticeable.  they sound great too. The added expense is more than made up for by the extra long life afforded by the coating.
225455,B0008D7IV8,Clean so clean,"Cleaning the glass on the pellet stove is so much easier., Wish I had known of this before, I thank you."
3016807,B00118T61O,Extremely Unextreme,"Why in the world this is put out under the Dimension Extreme label I will never know.  This is the most ""unextreme"" movie I have seen from them yet.  Easily a PG-13.  I really wanted this to work, but I'm sorry, it just did not click for me.  The people that are comparing this to ""Saw"" have obviously not seen it.  I love Thai movies (Alone) and some other Dimension Extreme features (Inside, Storm Warning).  Don't expect much from this.  The cover is pretty much misleading.  Boring, boring, boring."
465963,B007785C8S,Always is always in our home,"There are several reviews citing this product's scent is too strong. It's advertised as ""light clean scent,"" and it rings true. Perhaps some folks are more sensitive than others.Anyhow, Always products are often in stock in our home. They're comfortable, absorbent, and offer clean support. It's no surprise that Always is right up there in top feminine care products."
54628,B005J2NHD6,Holds anything and easy cleaning,I use it to hold my glasses in my car and it never lets go of them. It cleans with water or a small amount of window cleaner.
55931,B005LGUCYM,works great,"This adapter works great on my Note2. Authentic Samsung accessory. I haven't had any problems with it, all my files are available, and there has been no lag time. I didn't think I really needed the adapter since I tend to use Dropbox a lot and Skydrive, however I use this more than I thought and it is so easy to access files. When I received the package, the Samsung box was smashed a little because it was in a padded envelope, which did not hurt the adapter, but maybe the seller should rethink packaging. Great purchase, I recommend this adapter."
1256283,B00HEFEDAM,GOOD GAME GET IT BEST GAME EVER,It does not glitch but it cheats sometimes but  maybe it is just me I play it a lot and I get mad at it sometimes because I can't get past the level but I always get past it some how I LOVE THIS GAME!
1334793,B00006C2HA,"A lot like the original Half-Life, only better gfx and slow:","Having a DSL connection of 1.5/1.0M, I wasw shocked to see how slowly online play was (avoid games with more than 4 players on even this high connection.) - especially when compared with Unreal Tournament 2004 (which can EASILY handle 8 players.)But the main solo play game is a lot like Half-Life; even some of the sound effects are the same!  It's the same old follow-the-path structure and apart from a few unsuspected scares (don't have a weak heart when playing this one), has no replay value except for multiplayer - which I'd recommend, MINIMUM, a 1.5/1.0 DSL connection.  Doom3 hogs internet bandwidth even more than UT2k4, et al.Id could take a lesson from Atari about how to better use bandwidth.  UT2k4 is exceptional by comparison and is surprisingly playable on 256k down/up speeds.Overall, it's a good game, but don't pay more than $18 for the original and $15 for the Ressurection add-on pak (so wait a few months).  Anything more is exploitation of an uncreative product that should be faster with online play.  (All the players and texture/bump maps are on each PC, what exactly are they sending over the internet that's dragging things down?!)Looks very nice and is playable even on my lowly hardware (see below), but it adds nothing to the genre (it even goes backwards; the flashlight has an infinite power source, good grief).My system:Abit NF7 mobo (nforce2 chipset, dual DDL).Athlon XP 2100+ @ 2700+ C{U1GB RAM (2x512 modules)Nvidia geforce 5900fx video (128MB RAM) from BFGSB AudigyAgain, for solo play it'll run great at 1024x768, ultra quality.  But for multiplayer, get the best down/upload bandwidth you can get.  (cable users note, download speed may be ~3MB on a good day but upload speed, also crucial for game play.)"
